#OTUID	taxonomy	confidence
d35f933cf00809c8a00a0fb4302bc497	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999996568670867
4351b5cc9a166daea383b0ad394ac0f6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	1.0000000000000007
d44c32d03da790d38f6c4bbf929846c9	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Trichococcus	0.9746275694247167
16dd4d02d13c84cf52e6ef3cf9ef0ded	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella	0.9999999922572047
451509a8abee2082d1267e20f802bc4b	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Psychrilyobacter; s__uncultured_bacterium	0.8925574356658321
791349ffc8453d112bf4e19003e736f7	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999999562770931
5ae95b88e128103640c187822192abfe	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_vaginalis	0.8584778232514514
910c59ae3e6712c0d8d757e4e2489abb	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.9977419909960978
9f1d2b1e50536c8493aea35b372bd7b8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc	0.9999999841117388
df84d41d387546101ec48223d11b375c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas	0.9938189724546197
9f523b4baceac9b226ae46d65f93875e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Peptostreptococcus; s__uncultured_bacterium	0.9771519476935171
c680d26fca0c021273464434fcf3fc2c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Saccharospirillaceae; g__Oleispira	0.9999640278852603
bf3e27ae2829d704cb91223f0945567a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae	0.9957674154881957
8bb70b8482a240955d8a093bf630e650	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999346882928719
ceb726005b17034309c12e569a50e2c1	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__uncultured; s__metagenome	0.9775047291940355
c230257e5e6db2604ab4163962ea4317	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__uncultured; s__uncultured_bacterium	0.9824617722654388
4c28962b9d2d0ede19907e5731345753	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Peptostreptococcus	0.9999999940753155
a65e5c0e59cbc4dfba68222a1af95331	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Pantoea	0.7134490241255544
41fabbc88bddccd3c1d30a99b6407c12	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Hathewaya; s__Clostridium_sp.	0.998066654025719
4947357926070561cf5870526e302532	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999985540026418
a434ad89e333b77f09c1e67d0191b609	d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__LD1-PA32; f__LD1-PA32; g__LD1-PA32; s__uncultured_bacterium	0.9998389752688477
ca5f5608f8f0f91825cccd3b02ec20ba	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.9994127442443297
4f43868b819de9b5df0b3a309561cc3f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Ammoniphilus	0.9999580485643014
25b28c9636c48bbf69942e47628e0d38	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella	0.9829829321630889
690d8a9ca862b64f80cc91a041eb0f7e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9939203804124296
